CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Cluster,Cluster_Label
14233,49,4,1404.72,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
14234,22,4,740.89,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
14235,75,5,3144.86,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
14236,80,2,490.86,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14237,373,1,157.1,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14238,326,1,146.85,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14239,43,11,2376.95,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
14240,30,2,890.34,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
14241,183,1,213.7,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14242,234,2,280.55,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
14243,8,10,2588.77,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14245,219,2,1693.45,1,3,4,8,134,Risk Altındakiler,2,Gümüş Müşteri
14246,110,3,1474.06,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
14247,278,1,131.82,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14248,318,1,302.58,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14250,7,3,1904.05,5,3,4,12,534,Sadık Müşteriler,1,Platin Müşteri
14251,1,5,2879.7,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
14256,260,2,969.06,1,3,4,8,134,Risk Altındakiler,2,Gümüş Müşteri
14257,64,5,2953.97,3,4,5,12,345,Sadık Müşteriler,1,Platin Müşteri
14258,9,9,11806.22,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14259,141,1,120.0,2,1,1,4,211,Pasif Müşteriler,2,Gümüş Müşteri
14261,50,2,1163.45,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
14262,8,8,2618.23,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14264,154,2,333.97,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
14265,109,2,526.28,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14267,162,3,1516.24,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
14270,331,1,492.65,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
14271,225,1,112.32,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14272,73,2,437.96,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
14273,51,4,559.97,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
14276,98,3,1119.74,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
14277,15,3,4124.6,4,3,5,12,435,Sadık Müşteriler,1,Platin Müşteri
14280,196,1,134.04,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14282,3,15,3701.44,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14284,30,2,595.25,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
14285,21,4,1908.06,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
14286,23,3,4628.75,4,3,5,12,435,Sadık Müşteriler,1,Platin Müşteri
14287,8,3,173.75,5,3,1,9,531,Umut Vaad Edenler,0,Altın Müşteri
14288,213,1,426.6,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14289,8,6,911.26,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
14290,11,5,2289.7,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
14291,1,11,3881.35,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14292,7,9,4868.03,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14293,3,4,1046.56,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
14295,40,1,166.2,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
14297,17,4,1305.33,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
14298,8,44,49549.78,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14299,8,9,3902.29,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14300,18,1,43.2,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
14301,117,1,618.54,2,1,3,6,213,Pasif Müşteriler,0,Altın Müşteri
14304,222,1,382.5,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14305,71,3,1858.96,3,3,4,10,334,Sadık Müşteriler,1,Platin Müşteri
14306,51,2,2056.04,3,3,5,11,335,Sadık Müşteriler,0,Altın Müşteri
14307,88,6,2989.87,2,5,5,12,255,Risk Altındakiler,1,Platin Müşteri
14309,8,9,2300.69,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14311,242,1,310.26,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14312,46,6,1601.64,3,5,4,12,354,Sadık Müşteriler,1,Platin Müşteri
14314,106,1,120.0,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
14315,44,6,2454.33,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
14317,64,1,508.58,3,1,3,7,313,Pasif Müşteriler,0,Altın Müşteri
14320,206,2,477.79,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
14321,10,5,1530.75,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
14323,114,2,605.06,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14326,242,1,183.85,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14327,163,1,311.65,2,1,2,5,212,Pasif Müşteriler,2,Gümüş Müşteri
14329,17,7,4920.16,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14331,124,2,462.66,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
14332,22,3,828.41,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
14333,67,1,415.2,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
14334,16,8,2552.21,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14335,16,2,451.11,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
14336,16,4,1614.91,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
14338,161,2,588.22,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14339,242,1,309.52,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14340,218,1,134.7,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14341,45,8,2162.82,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
14342,21,4,668.56,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
14344,127,8,859.08,2,5,3,10,253,Risk Altındakiler,1,Platin Müşteri
14345,38,1,108.98,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
14346,120,2,951.58,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
14348,260,1,409.57,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14349,10,1,133.5,5,1,1,7,511,Yeni Müşteriler,0,Altın Müşteri
14350,274,1,282.93,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14351,164,1,51.0,2,1,1,4,211,Pasif Müşteriler,2,Gümüş Müşteri
14352,157,4,1006.26,2,4,4,10,244,Risk Altındakiler,0,Altın Müşteri
14353,215,1,90.6,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14354,5,2,163.62,5,3,1,9,531,Umut Vaad Edenler,0,Altın Müşteri
14355,365,1,174.4,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14356,79,2,701.23,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14357,43,1,223.56,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
14359,19,3,910.23,4,3,4,11,434,Sadık Müşteriler,0,Altın Müşteri
14360,31,4,2104.68,4,4,5,13,445,Şampiyonlar,1,Platin Müşteri
14362,22,1,151.5,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
14364,108,8,3717.35,2,5,5,12,255,Risk Altındakiler,1,Platin Müşteri
14367,8,16,9208.02,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14368,319,1,155.0,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14371,295,1,100.5,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14373,358,1,66.6,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14375,185,1,205.53,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14377,191,2,591.15,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
14379,44,2,342.65,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
14381,52,1,202.68,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
14382,26,1,593.92,4,1,3,8,413,Yeni Müşteriler,0,Altın Müşteri
14383,38,3,1247.69,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
14385,9,3,202.11,5,3,1,9,531,Umut Vaad Edenler,0,Altın Müşteri
14386,296,1,142.4,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14387,32,3,1696.0,4,3,4,11,434,Sadık Müşteriler,1,Platin Müşteri
14388,10,8,3212.84,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14389,65,2,1043.46,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
14390,10,9,4598.47,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14393,218,1,67.95,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14395,2,9,3397.55,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14396,65,2,487.99,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
14397,2,19,2595.68,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14400,149,1,574.7,2,1,3,6,213,Pasif Müşteriler,0,Altın Müşteri
14401,4,13,4042.12,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14403,130,4,1475.81,2,4,4,10,244,Risk Altındakiler,1,Platin Müşteri
14404,33,6,1444.87,3,5,4,12,354,Sadık Müşteriler,1,Platin Müşteri
14406,119,1,156.75,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
14407,107,6,2113.18,2,5,5,12,255,Risk Altındakiler,1,Platin Müşteri
14408,10,7,2534.53,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14409,71,6,2018.1,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
14410,92,9,1085.17,2,5,4,11,254,Risk Altındakiler,1,Platin Müşteri
14411,310,1,1063.0,1,1,4,6,114,Pasif Müşteriler,2,Gümüş Müşteri
14412,42,2,770.03,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
14413,362,1,121.05,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14414,91,7,1476.1,2,5,4,11,254,Risk Altındakiler,1,Platin Müşteri
14415,1,13,5780.33,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14416,22,2,490.22,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
14418,3,3,1908.49,5,3,4,12,534,Sadık Müşteriler,1,Platin Müşteri
14419,10,6,1040.14,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
14420,99,1,387.52,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
14421,57,2,813.11,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
14422,0,6,4263.64,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14423,218,1,265.2,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14424,17,1,322.08,4,1,2,7,412,Yeni Müşteriler,0,Altın Müşteri
14426,23,10,4477.77,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14427,50,2,363.34,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
14428,7,5,1197.21,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
14431,302,1,470.36,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
14432,9,6,2233.92,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14434,21,6,1372.8,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
14436,98,1,89.06,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
14437,365,1,63.0,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14438,306,1,131.9,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14439,319,1,2661.24,1,1,5,7,115,Pasif Müşteriler,2,Gümüş Müşteri
14440,8,5,2357.68,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
14441,0,4,1711.24,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
14442,204,2,1560.02,1,3,4,8,134,Risk Altındakiler,2,Gümüş Müşteri
14443,53,4,1399.25,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
14446,0,4,954.1,5,4,4,13,544,Şampiyonlar,0,Altın Müşteri
14447,18,5,1163.23,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
14448,9,2,375.35,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
14449,18,4,842.53,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
14450,180,3,483.25,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
14451,60,2,627.79,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
14452,10,2,253.36,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
14453,190,1,119.93,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14456,5,9,2907.73,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14457,310,1,113.64,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14459,155,1,1837.92,2,1,4,7,214,Pasif Müşteriler,0,Altın Müşteri
14460,110,3,427.38,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
14461,148,3,2101.11,2,3,5,10,235,Risk Altındakiler,0,Altın Müşteri
14462,66,11,1947.4,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
14463,98,3,529.62,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14465,246,3,1001.59,1,3,4,8,134,Risk Altındakiler,2,Gümüş Müşteri
14466,29,7,2272.4,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14467,17,4,595.41,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
14470,11,2,441.19,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
14472,103,8,1784.35,2,5,4,11,254,Risk Altındakiler,1,Platin Müşteri
14473,74,2,234.34,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
14474,46,1,544.36,3,1,3,7,313,Pasif Müşteriler,0,Altın Müşteri
14475,71,3,925.85,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
14476,257,1,193.0,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14477,19,4,1309.6,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
14479,253,2,316.25,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
14480,11,1,279.05,5,1,2,8,512,Yeni Müşteriler,0,Altın Müşteri
14481,164,2,636.51,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14482,18,6,1937.53,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
14483,281,1,137.1,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14484,50,1,321.92,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
14485,38,1,158.22,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
14487,26,6,1121.7,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
14488,67,1,1064.28,3,1,4,8,314,Pasif Müşteriler,0,Altın Müşteri
14489,207,1,463.38,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
14491,175,2,340.93,2,3,2,7,232,Pasif Müşteriler,2,Gümüş Müşteri
14493,7,5,2358.29,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
14494,25,1,139.56,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
14495,50,2,123.8,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
14496,311,2,538.81,1,3,3,7,133,Risk Altındakiler,2,Gümüş Müşteri
14497,309,1,475.37,1,1,3,5,113,Pasif Müşteriler,2,Gümüş Müşteri
14498,42,5,1814.37,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
14499,26,3,782.02,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
14500,88,3,254.85,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
14501,183,2,251.21,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
14502,19,11,2375.13,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14503,3,6,3541.36,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14504,47,4,673.26,3,4,3,10,343,Sadık Müşteriler,0,Altın Müşteri
14505,17,8,5608.66,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14506,17,5,1930.39,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
14507,23,6,1365.93,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
14508,22,2,263.07,4,3,2,9,432,Potansiyel Sadıklar,0,Altın Müşteri
14511,11,5,1304.81,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
14512,187,2,255.38,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
14513,100,3,403.75,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
14514,61,3,962.6,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
14515,17,6,2071.94,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14517,33,2,330.45,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
14518,64,1,172.42,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
14520,1,2,270.6,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
14522,24,4,974.54,4,4,4,12,444,Şampiyonlar,0,Altın Müşteri
14523,108,1,241.09,2,1,2,5,212,Pasif Müşteriler,0,Altın Müşteri
14524,31,9,1754.63,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
14525,19,9,4094.45,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14527,2,55,8457.43,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14528,37,1,364.22,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
14529,60,3,553.12,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
14530,25,6,2787.21,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14532,236,4,930.9,1,4,4,9,144,Risk Altındakiler,2,Gümüş Müşteri
14533,24,7,1828.52,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
14534,2,18,4265.02,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14535,60,3,2818.27,3,3,5,11,335,Sadık Müşteriler,1,Platin Müşteri
14536,259,1,170.95,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14537,57,1,355.56,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
14538,64,2,388.25,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
14539,15,2,537.48,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
14540,9,3,909.31,5,3,4,12,534,Sadık Müşteriler,0,Altın Müşteri
14541,58,8,1394.9,3,5,4,12,354,Sadık Müşteriler,1,Platin Müşteri
14542,185,1,103.25,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14543,28,16,3570.03,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14544,24,2,1980.12,4,3,5,12,435,Sadık Müşteriler,0,Altın Müşteri
14546,5,5,2547.03,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
14547,3,8,3893.12,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14548,150,2,652.8,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14549,311,1,289.24,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14550,10,2,746.15,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
14551,18,2,186.23,4,3,1,8,431,Pasif Müşteriler,0,Altın Müşteri
14552,151,1,164.22,2,1,1,4,211,Pasif Müşteriler,2,Gümüş Müşteri
14553,19,5,708.43,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
14554,10,4,2177.26,5,4,5,14,545,Şampiyonlar,1,Platin Müşteri
14555,57,2,312.54,3,3,2,8,332,Potansiyel Sadıklar,0,Altın Müşteri
14557,85,1,788.38,2,1,3,6,213,Pasif Müşteriler,0,Altın Müşteri
14560,7,22,2187.37,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14561,75,3,1080.76,2,3,4,9,234,Risk Altındakiler,0,Altın Müşteri
14562,3,18,4900.47,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14565,95,4,2994.12,2,4,5,11,245,Risk Altındakiler,1,Platin Müşteri
14566,110,1,859.2,2,1,3,6,213,Pasif Müşteriler,0,Altın Müşteri
14567,56,2,1530.36,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
14569,1,1,219.39,5,1,1,7,511,Yeni Müşteriler,0,Altın Müşteri
14570,280,2,218.06,1,3,1,5,131,Pasif Müşteriler,2,Gümüş Müşteri
14572,3,7,2692.48,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14573,179,9,1609.82,2,5,4,11,254,Risk Altındakiler,1,Platin Müşteri
14576,372,1,35.4,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14577,12,4,820.41,5,4,3,12,543,Sadık Müşteriler,0,Altın Müşteri
14578,3,1,168.63,5,1,1,7,511,Yeni Müşteriler,0,Altın Müşteri
14581,16,1,133.6,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
14582,40,1,114.11,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
14583,5,5,944.01,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
14584,169,4,1029.26,2,4,4,10,244,Risk Altındakiler,0,Altın Müşteri
14585,50,1,157.05,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
14586,276,1,237.36,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14587,18,9,1566.59,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
14589,371,1,39.75,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14591,15,4,1270.82,4,4,4,12,444,Şampiyonlar,1,Platin Müşteri
14592,35,3,555.74,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
14593,21,3,595.63,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
14594,7,2,356.75,5,3,2,10,532,Potansiyel Sadıklar,0,Altın Müşteri
14595,19,6,1740.6,4,5,4,13,454,Şampiyonlar,1,Platin Müşteri
14597,11,2,835.52,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
14598,44,1,218.67,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
14600,305,1,393.33,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14601,10,1,213.96,5,1,1,7,511,Yeni Müşteriler,0,Altın Müşteri
14603,274,1,396.0,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14606,1,93,11846.32,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14607,15,14,11557.74,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14608,4,4,1785.15,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
14609,72,4,58.8,2,4,1,7,241,Pasif Müşteriler,0,Altın Müşteri
14616,242,3,406.08,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
14618,9,3,533.64,5,3,3,11,533,Sadık Müşteriler,0,Altın Müşteri
14619,245,1,394.44,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14620,205,2,412.78,1,3,2,6,132,Pasif Müşteriler,2,Gümüş Müşteri
14621,1,5,1782.51,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
14622,184,1,320.58,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14623,32,5,885.05,4,4,3,11,443,Sadık Müşteriler,1,Platin Müşteri
14624,57,2,225.85,3,3,1,7,331,Pasif Müşteriler,0,Altın Müşteri
14625,196,2,895.73,1,3,4,8,134,Risk Altındakiler,2,Gümüş Müşteri
14626,23,4,2766.32,4,4,5,13,445,Şampiyonlar,1,Platin Müşteri
14628,91,2,670.01,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14629,4,2,944.75,5,3,4,12,534,Sadık Müşteriler,0,Altın Müşteri
14631,50,3,1006.98,3,3,4,10,334,Sadık Müşteriler,0,Altın Müşteri
14632,262,1,114.56,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14633,266,1,344.9,1,1,2,4,112,Kayıp Müşteriler,2,Gümüş Müşteri
14636,36,2,609.85,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
14638,50,1,443.6,3,1,2,6,312,Pasif Müşteriler,0,Altın Müşteri
14639,52,6,2968.89,3,5,5,13,355,Sadık Müşteriler,1,Platin Müşteri
14640,24,6,2104.08,4,5,5,14,455,Şampiyonlar,1,Platin Müşteri
14641,21,1,110.46,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
14642,58,1,96.12,3,1,1,5,311,Pasif Müşteriler,0,Altın Müşteri
14643,170,2,693.81,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14644,67,2,830.76,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
14645,156,2,572.14,2,3,3,8,233,Risk Altındakiler,0,Altın Müşteri
14646,1,73,225198.8,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14647,201,1,213.82,1,1,1,3,111,Kayıp Müşteriler,2,Gümüş Müşteri
14649,4,4,1358.91,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
14651,67,2,647.9,3,3,3,9,333,Sadık Müşteriler,0,Altın Müşteri
14652,77,1,114.18,2,1,1,4,211,Pasif Müşteriler,0,Altın Müşteri
14653,1,7,1924.16,5,5,4,14,554,Şampiyonlar,1,Platin Müşteri
14655,8,4,1932.23,5,4,4,13,544,Şampiyonlar,1,Platin Müşteri
14656,169,2,284.05,2,3,2,7,232,Pasif Müşteriler,2,Gümüş Müşteri
14657,17,4,794.47,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
14658,5,2,222.2,5,3,1,9,531,Umut Vaad Edenler,0,Altın Müşteri
14659,8,9,2520.03,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14660,86,2,285.74,2,3,2,7,232,Pasif Müşteriler,0,Altın Müşteri
14661,26,1,107.95,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
14662,28,4,719.78,4,4,3,11,443,Sadık Müşteriler,0,Altın Müşteri
14664,19,2,619.16,4,3,3,10,433,Sadık Müşteriler,0,Altın Müşteri
14665,60,5,1822.05,3,4,4,11,344,Sadık Müşteriler,1,Platin Müşteri
14666,24,1,195.25,4,1,1,6,411,Yeni Müşteriler,0,Altın Müşteri
14667,10,25,9027.47,5,5,5,15,555,Şampiyonlar,1,Platin Müşteri
14669,241,3,1229.83,1,3,4,8,134,Risk Altındakiler,2,Gümüş Müşteri
