CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
14432,9,6,2233.92,5,5,5,15,555,Şampiyonlar
14434,21,6,1372.8,4,5,4,13,454,Şampiyonlar
14436,98,1,89.06,2,1,1,4,211,Pasif Müşteriler
14437,365,1,63.0,1,1,1,3,111,Kayıp Müşteriler
14438,306,1,131.9,1,1,1,3,111,Kayıp Müşteriler
14439,319,1,2661.24,1,1,5,7,115,Pasif Müşteriler
14440,8,5,2357.68,5,4,5,14,545,Şampiyonlar
14441,0,4,1711.19,5,4,4,13,544,Şampiyonlar
14442,204,2,1559.82,1,3,4,8,134,Risk Altındakiler
14443,53,4,1399.2,3,4,4,11,344,Sadık Müşteriler
14446,0,4,954.1,5,4,4,13,544,Şampiyonlar
14447,18,5,1163.23,4,4,4,12,444,Şampiyonlar
14448,9,2,375.35,5,3,2,10,532,Potansiyel Sadıklar
14449,18,4,842.53,4,4,3,11,443,Sadık Müşteriler
14450,180,3,483.25,1,3,3,7,133,Risk Altındakiler
14451,60,2,627.79,3,3,3,9,333,Sadık Müşteriler
14452,10,2,253.31,5,3,2,10,532,Potansiyel Sadıklar
14453,190,1,119.93,1,1,1,3,111,Kayıp Müşteriler
14456,5,9,2907.73,5,5,5,15,555,Şampiyonlar
14457,310,1,113.64,1,1,1,3,111,Kayıp Müşteriler
14459,155,1,1837.92,2,1,4,7,214,Pasif Müşteriler
14460,110,3,427.38,2,3,2,7,232,Pasif Müşteriler
14461,148,3,2101.06,2,3,5,10,235,Risk Altındakiler
14462,66,11,1947.35,3,5,5,13,355,Sadık Müşteriler
14463,98,3,529.57,2,3,3,8,233,Risk Altındakiler
14465,246,3,1001.59,1,3,4,8,134,Risk Altındakiler
14466,29,7,2272.4,4,5,5,14,455,Şampiyonlar
14467,17,4,595.41,4,4,3,11,443,Sadık Müşteriler
14470,11,2,441.09,5,3,2,10,532,Potansiyel Sadıklar
14472,103,8,1784.2,2,5,4,11,254,Risk Altındakiler
14473,74,2,234.34,2,3,2,7,232,Pasif Müşteriler
14474,46,1,544.26,3,1,3,7,313,Pasif Müşteriler
14475,71,3,925.85,3,3,4,10,334,Sadık Müşteriler
14476,257,1,193.0,1,1,1,3,111,Kayıp Müşteriler
14477,19,4,1309.6,4,4,4,12,444,Şampiyonlar
14479,253,2,316.25,1,3,2,6,132,Pasif Müşteriler
14480,11,1,279.05,5,1,2,8,512,Yeni Müşteriler
14481,164,2,636.51,2,3,3,8,233,Risk Altındakiler
14482,18,6,1937.48,4,5,4,13,454,Şampiyonlar
14483,281,1,137.1,1,1,1,3,111,Kayıp Müşteriler
14484,50,1,321.92,3,1,2,6,312,Pasif Müşteriler
14485,38,1,158.22,3,1,1,5,311,Pasif Müşteriler
14487,26,6,1121.55,4,5,4,13,454,Şampiyonlar
14488,67,1,1064.28,3,1,4,8,314,Pasif Müşteriler
14489,207,1,463.38,1,1,3,5,113,Pasif Müşteriler
14491,175,2,340.93,2,3,2,7,232,Pasif Müşteriler
14493,7,5,2358.24,5,4,5,14,545,Şampiyonlar
14494,25,1,139.56,4,1,1,6,411,Yeni Müşteriler
14495,50,2,123.8,3,3,1,7,331,Pasif Müşteriler
14496,311,2,538.81,1,3,3,7,133,Risk Altındakiler
14497,309,1,475.37,1,1,3,5,113,Pasif Müşteriler
14498,42,5,1814.27,3,4,4,11,344,Sadık Müşteriler
14499,26,3,782.02,4,3,3,10,433,Sadık Müşteriler
14500,88,3,254.85,2,3,2,7,232,Pasif Müşteriler
14501,183,2,251.21,1,3,2,6,132,Pasif Müşteriler
14502,19,11,2375.03,4,5,5,14,455,Şampiyonlar
14503,3,6,3541.26,5,5,5,15,555,Şampiyonlar
14504,47,4,673.26,3,4,3,10,343,Sadık Müşteriler
14505,17,8,5608.51,4,5,5,14,455,Şampiyonlar
14506,17,5,1930.39,4,4,4,12,444,Şampiyonlar
14507,23,6,1365.88,4,5,4,13,454,Şampiyonlar
14508,22,2,263.07,4,3,2,9,432,Potansiyel Sadıklar
14511,11,5,1304.76,5,4,4,13,544,Şampiyonlar
14512,187,2,255.28,1,3,2,6,132,Pasif Müşteriler
14513,100,3,403.75,2,3,2,7,232,Pasif Müşteriler
14514,61,3,962.6,3,3,4,10,334,Sadık Müşteriler
14515,17,6,2071.89,4,5,5,14,455,Şampiyonlar
14517,33,2,330.45,3,3,2,8,332,Potansiyel Sadıklar
14518,64,1,172.37,3,1,1,5,311,Pasif Müşteriler
14520,1,2,270.6,5,3,2,10,532,Potansiyel Sadıklar
14522,24,4,974.54,4,4,4,12,444,Şampiyonlar
14523,108,1,241.09,2,1,2,5,212,Pasif Müşteriler
14524,31,9,1754.38,4,5,4,13,454,Şampiyonlar
14525,19,9,4094.2,4,5,5,14,455,Şampiyonlar
14527,2,55,8456.13,5,5,5,15,555,Şampiyonlar
14528,37,1,364.22,3,1,2,6,312,Pasif Müşteriler
14529,60,3,553.12,3,3,3,9,333,Sadık Müşteriler
14530,25,6,2787.11,4,5,5,14,455,Şampiyonlar
14532,236,4,930.85,1,4,4,9,144,Risk Altındakiler
14533,24,7,1828.52,4,5,4,13,454,Şampiyonlar
14534,2,18,4264.82,5,5,5,15,555,Şampiyonlar
14535,60,3,2818.27,3,3,5,11,335,Sadık Müşteriler
14536,259,1,170.95,1,1,1,3,111,Kayıp Müşteriler
14537,57,1,355.56,3,1,2,6,312,Pasif Müşteriler
14538,64,2,388.25,3,3,2,8,332,Potansiyel Sadıklar
14539,15,2,537.48,4,3,3,10,433,Sadık Müşteriler
14540,9,3,909.31,5,3,4,12,534,Sadık Müşteriler
14541,58,8,1394.9,3,5,4,12,354,Sadık Müşteriler
14542,185,1,103.25,1,1,1,3,111,Kayıp Müşteriler
14543,28,16,3569.83,4,5,5,14,455,Şampiyonlar
14544,24,2,1980.07,4,3,5,12,435,Sadık Müşteriler
14546,5,5,2547.03,5,4,5,14,545,Şampiyonlar
14547,3,8,3892.87,5,5,5,15,555,Şampiyonlar
14548,150,2,652.8,2,3,3,8,233,Risk Altındakiler
14549,311,1,289.24,1,1,2,4,112,Kayıp Müşteriler
14550,10,2,746.15,5,3,3,11,533,Sadık Müşteriler
14551,18,2,186.23,4,3,1,8,431,Pasif Müşteriler
14552,151,1,164.22,2,1,1,4,211,Pasif Müşteriler
14553,19,5,708.38,4,4,3,11,443,Sadık Müşteriler
14554,10,4,2177.21,5,4,5,14,545,Şampiyonlar
14555,57,2,312.54,3,3,2,8,332,Potansiyel Sadıklar
14557,85,1,788.38,2,1,3,6,213,Pasif Müşteriler
14560,7,22,2187.37,5,5,5,15,555,Şampiyonlar
14561,75,3,1080.76,2,3,4,9,234,Risk Altındakiler
14562,3,18,4900.37,5,5,5,15,555,Şampiyonlar
14565,95,4,2993.97,2,4,5,11,245,Risk Altındakiler
14566,110,1,859.2,2,1,3,6,213,Pasif Müşteriler
14567,56,2,1530.36,3,3,4,10,334,Sadık Müşteriler
14569,1,1,219.39,5,1,1,7,511,Yeni Müşteriler
14570,280,2,218.06,1,3,1,5,131,Pasif Müşteriler
14572,3,7,2692.38,5,5,5,15,555,Şampiyonlar
14573,179,9,1609.67,2,5,4,11,254,Risk Altındakiler
14576,372,1,35.4,1,1,1,3,111,Kayıp Müşteriler
14577,12,4,820.41,5,4,3,12,543,Sadık Müşteriler
14578,3,1,168.63,5,1,1,7,511,Yeni Müşteriler
14581,16,1,133.6,4,1,1,6,411,Yeni Müşteriler
14582,40,1,114.11,3,1,1,5,311,Pasif Müşteriler
14583,5,5,944.01,5,4,4,13,544,Şampiyonlar
14584,169,4,1029.06,2,4,4,10,244,Risk Altındakiler
14585,50,1,157.05,3,1,1,5,311,Pasif Müşteriler
14586,276,1,237.36,1,1,2,4,112,Kayıp Müşteriler
14587,18,9,1566.59,4,5,4,13,454,Şampiyonlar
14589,371,1,39.75,1,1,1,3,111,Kayıp Müşteriler
14591,15,4,1270.72,4,4,4,12,444,Şampiyonlar
14592,35,3,555.74,3,3,3,9,333,Sadık Müşteriler
14593,21,3,595.63,4,3,3,10,433,Sadık Müşteriler
14594,7,2,356.75,5,3,2,10,532,Potansiyel Sadıklar
14595,19,6,1740.6,4,5,4,13,454,Şampiyonlar
14597,11,2,835.52,5,3,3,11,533,Sadık Müşteriler
14598,44,1,218.67,3,1,1,5,311,Pasif Müşteriler
14600,305,1,393.33,1,1,2,4,112,Kayıp Müşteriler
14601,10,1,213.96,5,1,1,7,511,Yeni Müşteriler
14603,274,1,396.0,1,1,2,4,112,Kayıp Müşteriler
14606,1,93,11844.72,5,5,5,15,555,Şampiyonlar
14607,15,14,11557.74,4,5,5,14,455,Şampiyonlar
14608,4,4,1785.15,5,4,4,13,544,Şampiyonlar
14609,72,4,58.8,2,4,1,7,241,Pasif Müşteriler
14616,242,3,406.08,1,3,2,6,132,Pasif Müşteriler
14618,9,3,533.54,5,3,3,11,533,Sadık Müşteriler
14619,245,1,394.44,1,1,2,4,112,Kayıp Müşteriler
14620,205,2,412.78,1,3,2,6,132,Pasif Müşteriler
14621,1,5,1782.36,5,4,4,13,544,Şampiyonlar
14622,184,1,320.58,1,1,2,4,112,Kayıp Müşteriler
14623,32,5,885.05,4,4,3,11,443,Sadık Müşteriler
14624,57,2,225.85,3,3,1,7,331,Pasif Müşteriler
14625,196,2,895.63,1,3,4,8,134,Risk Altındakiler
14626,23,4,2766.27,4,4,5,13,445,Şampiyonlar
14628,91,2,669.96,2,3,3,8,233,Risk Altındakiler
14629,4,2,944.65,5,3,4,12,534,Sadık Müşteriler
14631,50,3,1006.98,3,3,4,10,334,Sadık Müşteriler
14632,262,1,114.56,1,1,1,3,111,Kayıp Müşteriler
14633,266,1,344.9,1,1,2,4,112,Kayıp Müşteriler
14636,36,2,609.85,3,3,3,9,333,Sadık Müşteriler
14638,50,1,443.6,3,1,2,6,312,Pasif Müşteriler
14639,52,6,2968.49,3,5,5,13,355,Sadık Müşteriler
14640,24,6,2103.98,4,5,5,14,455,Şampiyonlar
14641,21,1,110.46,4,1,1,6,411,Yeni Müşteriler
14642,58,1,96.12,3,1,1,5,311,Pasif Müşteriler
14643,170,2,693.81,2,3,3,8,233,Risk Altındakiler
14644,67,2,830.76,3,3,3,9,333,Sadık Müşteriler
14645,156,2,572.09,2,3,3,8,233,Risk Altındakiler
14646,1,73,225194.65,5,5,5,15,555,Şampiyonlar
14647,201,1,213.82,1,1,1,3,111,Kayıp Müşteriler
14649,4,4,1358.91,5,4,4,13,544,Şampiyonlar
14651,67,2,647.75,3,3,3,9,333,Sadık Müşteriler
14652,77,1,114.18,2,1,1,4,211,Pasif Müşteriler
14653,1,7,1924.16,5,5,4,14,554,Şampiyonlar
14655,8,4,1932.23,5,4,4,13,544,Şampiyonlar
14656,169,2,284.05,2,3,2,7,232,Pasif Müşteriler
14657,17,4,794.47,4,4,3,11,443,Sadık Müşteriler
14658,5,2,222.15,5,3,1,9,531,Umut Vaad Edenler
14659,8,9,2520.03,5,5,5,15,555,Şampiyonlar
14660,86,2,285.74,2,3,2,7,232,Pasif Müşteriler
14661,26,1,107.95,4,1,1,6,411,Yeni Müşteriler
14662,28,4,719.78,4,4,3,11,443,Sadık Müşteriler
14664,19,2,619.16,4,3,3,10,433,Sadık Müşteriler
14665,60,5,1821.7,3,4,4,11,344,Sadık Müşteriler
14666,24,1,195.25,4,1,1,6,411,Yeni Müşteriler
14667,10,25,9027.42,5,5,5,15,555,Şampiyonlar
14669,241,3,1229.73,1,3,4,8,134,Risk Altındakiler
14670,280,2,381.53,1,3,2,6,132,Pasif Müşteriler
14672,234,2,765.55,1,3,3,7,133,Risk Altındakiler
14673,3,5,1736.4,5,4,4,13,544,Şampiyonlar
14675,16,1,575.76,4,1,3,8,413,Yeni Müşteriler
14676,31,6,2429.92,4,5,5,14,455,Şampiyonlar
14680,25,16,27771.96,4,5,5,14,455,Şampiyonlar
14681,71,3,498.95,3,3,3,9,333,Sadık Müşteriler
14682,187,2,52.0,1,3,1,5,131,Pasif Müşteriler
14684,25,5,1197.3,4,4,4,12,444,Şampiyonlar
14687,106,1,615.18,2,1,3,6,213,Pasif Müşteriler
14688,7,21,5562.4,5,5,5,15,555,Şampiyonlar
14689,208,1,112.8,1,1,1,3,111,Kayıp Müşteriler
14690,44,2,355.05,3,3,2,8,332,Potansiyel Sadıklar
14691,30,5,2114.33,4,4,5,13,445,Şampiyonlar
14692,137,4,562.35,2,4,3,9,243,Risk Altındakiler
14693,264,1,172.9,1,1,1,3,111,Kayıp Müşteriler
14696,4,7,2078.95,5,5,5,15,555,Şampiyonlar
14697,218,2,188.61,1,3,1,5,131,Pasif Müşteriler
14698,1,5,1185.17,5,4,4,13,544,Şampiyonlar
14699,214,1,109.13,1,1,1,3,111,Kayıp Müşteriler
14700,32,3,2174.45,4,3,5,12,435,Sadık Müşteriler
14701,10,9,2254.91,5,5,5,15,555,Şampiyonlar
14702,1,17,3229.79,5,5,5,15,555,Şampiyonlar
14703,14,1,318.17,4,1,2,7,412,Yeni Müşteriler
14704,11,9,1410.86,5,5,4,14,554,Şampiyonlar
14705,198,1,179.0,1,1,1,3,111,Kayıp Müşteriler
14708,2,3,1074.53,5,3,4,12,534,Sadık Müşteriler
14709,15,13,4921.04,4,5,5,14,455,Şampiyonlar
14710,14,4,578.78,4,4,3,11,443,Sadık Müşteriler
14711,10,11,2233.6,5,5,5,15,555,Şampiyonlar
14712,29,3,917.07,4,3,4,11,434,Sadık Müşteriler
14713,9,11,2658.9,5,5,5,15,555,Şampiyonlar
14714,24,1,129.95,4,1,1,6,411,Yeni Müşteriler
14715,24,4,865.38,4,4,3,11,443,Sadık Müşteriler
14716,43,2,299.24,3,3,2,8,332,Potansiyel Sadıklar
14719,1,5,1563.14,5,4,4,13,544,Şampiyonlar
14720,5,3,657.81,5,3,3,11,533,Sadık Müşteriler
14722,147,1,180.42,2,1,1,4,211,Pasif Müşteriler
14723,10,6,1037.02,5,5,4,14,554,Şampiyonlar
14725,24,1,602.88,4,1,3,8,413,Yeni Müşteriler
14727,274,1,250.58,1,1,2,4,112,Kayıp Müşteriler
14729,373,1,307.64,1,1,2,4,112,Kayıp Müşteriler
14730,1,8,1767.43,5,5,4,14,554,Şampiyonlar
14731,47,3,373.42,3,3,2,8,332,Potansiyel Sadıklar
14732,8,8,2700.49,5,5,5,15,555,Şampiyonlar
14733,16,12,9585.91,4,5,5,14,455,Şampiyonlar
14735,3,32,6065.64,5,5,5,15,555,Şampiyonlar
14737,3,3,1164.55,5,3,4,12,534,Sadık Müşteriler
14738,42,7,1309.45,3,5,4,12,354,Sadık Müşteriler
14739,4,7,3536.04,5,5,5,15,555,Şampiyonlar
14740,197,3,1440.21,1,3,4,8,134,Risk Altındakiler
14741,11,6,1384.74,5,5,4,14,554,Şampiyonlar
14744,16,7,1099.93,4,5,4,13,454,Şampiyonlar
14745,112,5,1220.26,2,4,4,10,244,Risk Altındakiler
14747,249,1,324.2,1,1,2,4,112,Kayıp Müşteriler
14748,29,5,1415.75,4,4,4,12,444,Şampiyonlar
14752,43,1,354.84,3,1,2,6,312,Pasif Müşteriler
14753,87,1,563.15,2,1,3,6,213,Pasif Müşteriler
14754,44,2,638.05,3,3,3,9,333,Sadık Müşteriler
14755,9,11,4985.28,5,5,5,15,555,Şampiyonlar
14756,15,1,735.56,4,1,3,8,413,Yeni Müşteriler
14757,75,1,420.5,2,1,2,5,212,Pasif Müşteriler
14758,144,4,1460.06,2,4,4,10,244,Risk Altındakiler
14759,4,3,1624.97,5,3,4,12,534,Sadık Müşteriler
14760,297,1,89.2,1,1,1,3,111,Kayıp Müşteriler
14761,58,2,255.9,3,3,2,8,332,Potansiyel Sadıklar
14762,263,1,300.52,1,1,2,4,112,Kayıp Müşteriler
14764,46,1,278.3,3,1,2,6,312,Pasif Müşteriler
14765,29,3,254.11,4,3,2,9,432,Potansiyel Sadıklar
14766,8,6,2473.37,5,5,5,15,555,Şampiyonlar
14768,17,2,192.6,4,3,1,8,431,Pasif Müşteriler
14769,2,8,10158.13,5,5,5,15,555,Şampiyonlar
14770,232,2,876.42,1,3,3,7,133,Risk Altındakiler
14772,112,1,139.26,2,1,1,4,211,Pasif Müşteriler
14775,58,3,1011.9,3,3,4,10,334,Sadık Müşteriler
14776,51,11,2538.3,3,5,5,13,355,Sadık Müşteriler
14778,127,2,730.86,2,3,3,8,233,Risk Altındakiler
14779,280,3,329.15,1,3,2,6,132,Pasif Müşteriler
14780,54,2,445.68,3,3,2,8,332,Potansiyel Sadıklar
14782,319,1,200.1,1,1,1,3,111,Kayıp Müşteriler
14784,26,2,264.99,4,3,2,9,432,Potansiyel Sadıklar
14785,10,2,77.4,5,3,1,9,531,Umut Vaad Edenler
14788,7,2,679.44,5,3,3,11,533,Sadık Müşteriler
14789,28,1,197.64,4,1,1,6,411,Yeni Müşteriler
14790,16,4,745.06,4,4,3,11,443,Sadık Müşteriler
14792,63,1,6.2,3,1,1,5,311,Pasif Müşteriler
14793,21,1,228.99,4,1,1,6,411,Yeni Müşteriler
14794,2,7,1309.91,5,5,4,14,554,Şampiyonlar
14795,166,1,131.45,2,1,1,4,211,Pasif Müşteriler
14796,1,17,7868.39,5,5,5,15,555,Şampiyonlar
14798,52,3,173.74,3,3,1,7,331,Pasif Müşteriler
14799,51,1,157.7,3,1,1,5,311,Pasif Müşteriler
14800,47,12,4290.03,3,5,5,13,355,Sadık Müşteriler
14801,61,1,188.09,3,1,1,5,311,Pasif Müşteriler
14803,162,3,549.75,2,3,3,8,233,Risk Altındakiler
14804,8,1,353.27,5,1,2,8,512,Yeni Müşteriler
14805,15,4,546.4,4,4,3,11,443,Sadık Müşteriler
14806,75,1,193.39,2,1,1,4,211,Pasif Müşteriler
14808,39,8,2382.5,3,5,5,13,355,Sadık Müşteriler
14810,40,11,2037.73,3,5,5,13,355,Sadık Müşteriler
14813,369,2,112.68,1,3,1,5,131,Pasif Müşteriler
14815,36,2,778.5,3,3,3,9,333,Sadık Müşteriler
14816,197,1,51.75,1,1,1,3,111,Kayıp Müşteriler
14817,200,2,1040.24,1,3,4,8,134,Risk Altındakiler
14818,73,3,657.8,2,3,3,8,233,Risk Altındakiler
14819,64,2,272.07,3,3,2,8,332,Potansiyel Sadıklar
14820,21,4,507.29,4,4,3,11,443,Sadık Müşteriler
14821,366,1,48.8,1,1,1,3,111,Kayıp Müşteriler
14823,180,3,321.43,1,3,2,6,132,Pasif Müşteriler
14824,10,4,1127.71,5,4,4,13,544,Şampiyonlar
14825,3,12,2202.61,5,5,5,15,555,Şampiyonlar
14828,196,3,1648.72,1,3,4,8,134,Risk Altındakiler
14829,29,4,697.55,4,4,3,11,443,Sadık Müşteriler
14830,53,1,188.88,3,1,1,5,311,Pasif Müşteriler
14834,17,6,1720.3,4,5,4,13,454,Şampiyonlar
14836,10,3,102.45,5,3,1,9,531,Umut Vaad Edenler
14837,89,4,1649.5,2,4,4,10,244,Risk Altındakiler
14840,267,1,62.85,1,1,1,3,111,Kayıp Müşteriler
14841,53,6,3295.76,3,5,5,13,355,Sadık Müşteriler
14842,43,4,2544.64,3,4,5,12,345,Sadık Müşteriler
14844,63,4,3046.61,3,4,5,12,345,Sadık Müşteriler
14847,148,1,309.4,2,1,2,5,212,Pasif Müşteriler
14849,21,25,7917.34,4,5,5,14,455,Şampiyonlar
14850,311,1,325.75,1,1,2,4,112,Kayıp Müşteriler
14851,23,2,511.35,4,3,3,10,433,Sadık Müşteriler
14852,58,6,2834.69,3,5,5,13,355,Sadık Müşteriler
14853,24,2,475.8,4,3,3,10,433,Sadık Müşteriler
14854,78,7,2688.03,2,5,5,12,255,Risk Altındakiler
14855,119,2,645.65,2,3,3,8,233,Risk Altındakiler
14856,36,3,1290.53,3,3,4,10,334,Sadık Müşteriler
14857,59,2,1173.12,3,3,4,10,334,Sadık Müşteriler
14859,12,4,1351.74,5,4,4,13,544,Şampiyonlar
14860,19,1,170.32,4,1,1,6,411,Yeni Müşteriler
14861,52,1,125.79,3,1,1,5,311,Pasif Müşteriler
14862,25,2,841.2,4,3,3,10,433,Sadık Müşteriler
14863,29,1,266.76,4,1,2,7,412,Yeni Müşteriler
14865,7,2,52.2,5,3,1,9,531,Umut Vaad Edenler
14866,10,12,12663.63,5,5,5,15,555,Şampiyonlar
14867,185,3,710.28,1,3,3,7,133,Risk Altındakiler
14868,3,8,2952.59,5,5,5,15,555,Şampiyonlar
14869,8,2,715.7,5,3,3,11,533,Sadık Müşteriler
14870,261,1,327.25,1,1,2,4,112,Kayıp Müşteriler
14871,3,4,497.98,5,4,3,12,543,Sadık Müşteriler
14873,210,1,519.68,1,1,3,5,113,Pasif Müşteriler
14875,107,2,1383.32,2,3,4,9,234,Risk Altındakiler
14878,12,9,1469.45,5,5,4,14,554,Şampiyonlar
14880,77,3,690.54,2,3,3,8,233,Risk Altındakiler
14881,19,1,255.4,4,1,2,7,412,Yeni Müşteriler
14882,26,2,589.7,4,3,3,10,433,Sadık Müşteriler
14883,18,6,761.59,4,5,3,12,453,Sadık Müşteriler
14885,131,1,765.32,2,1,3,6,213,Pasif Müşteriler
14886,252,1,364.8,1,1,2,4,112,Kayıp Müşteriler
14887,79,1,1146.0,2,1,4,7,214,Pasif Müşteriler
14888,207,1,369.2,1,1,2,4,112,Kayıp Müşteriler
14889,336,1,135.9,1,1,1,3,111,Kayıp Müşteriler
14890,253,1,125.65,1,1,1,3,111,Kayıp Müşteriler
14891,148,2,554.38,2,3,3,8,233,Risk Altındakiler
14893,9,2,1227.85,5,3,4,12,534,Sadık Müşteriler
14894,85,1,655.75,2,1,3,6,213,Pasif Müşteriler
14895,7,20,11035.56,5,5,5,15,555,Şampiyonlar
14896,204,2,468.77,1,3,3,7,133,Risk Altındakiler
14897,7,4,1342.98,5,4,4,13,544,Şampiyonlar
14898,23,6,1126.9,4,5,4,13,454,Şampiyonlar
14901,11,9,1391.79,5,5,4,14,554,Şampiyonlar
14902,25,1,332.66,4,1,2,7,412,Yeni Müşteriler
14903,21,5,2772.23,4,4,5,13,445,Şampiyonlar
14904,2,2,959.92,5,3,4,12,534,Sadık Müşteriler
14905,157,2,616.15,2,3,3,8,233,Risk Altındakiler
14907,3,7,3487.1,5,5,5,15,555,Şampiyonlar
14908,74,1,277.8,2,1,2,5,212,Pasif Müşteriler
14910,2,4,434.35,5,4,2,11,542,Potansiyel Sadıklar
14911,1,201,133510.72,5,5,5,15,555,Şampiyonlar
14912,16,2,858.49,4,3,3,10,433,Sadık Müşteriler
14913,35,4,1227.43,3,4,4,11,344,Sadık Müşteriler
14915,91,2,307.48,2,3,2,7,232,Pasif Müşteriler
14916,70,4,1268.98,3,4,4,11,344,Sadık Müşteriler
14918,115,2,1610.15,2,3,4,9,234,Risk Altındakiler
14920,212,2,975.77,1,3,4,8,134,Risk Altındakiler
14921,30,2,1316.07,4,3,4,11,434,Sadık Müşteriler
14923,50,1,749.1,3,1,3,7,313,Pasif Müşteriler
14924,245,1,200.0,1,1,1,3,111,Kayıp Müşteriler
14929,32,1,223.88,4,1,1,6,411,Yeni Müşteriler
14930,108,3,2350.96,2,3,5,10,235,Risk Altındakiler
14931,4,5,909.53,5,4,4,13,544,Şampiyonlar
14932,365,1,328.48,1,1,2,4,112,Kayıp Müşteriler
14934,81,2,1888.94,2,3,4,9,234,Risk Altındakiler
14935,297,1,1598.16,1,1,4,6,114,Pasif Müşteriler
14936,33,8,8119.62,3,5,5,13,355,Sadık Müşteriler
14937,56,3,1621.88,3,3,4,10,334,Sadık Müşteriler
14944,29,12,5896.25,4,5,5,14,455,Şampiyonlar
14946,14,1,100.9,4,1,1,6,411,Yeni Müşteriler
14947,72,2,290.77,2,3,2,7,232,Pasif Müşteriler
14948,23,6,1101.97,4,5,4,13,454,Şampiyonlar
14950,19,1,371.2,4,1,2,7,412,Yeni Müşteriler
14951,79,1,311.69,2,1,2,5,212,Pasif Müşteriler
14952,59,11,8025.09,3,5,5,13,355,Sadık Müşteriler
14953,25,1,285.67,4,1,2,7,412,Yeni Müşteriler
14954,12,1,261.85,5,1,2,8,512,Yeni Müşteriler
14957,253,1,58.49,1,1,1,3,111,Kayıp Müşteriler
14958,147,3,480.73,2,3,3,8,233,Risk Altındakiler
14959,64,4,689.17,3,4,3,10,343,Sadık Müşteriler
14960,8,2,202.06,5,3,1,9,531,Umut Vaad Edenler
14961,10,9,7044.68,5,5,5,15,555,Şampiyonlar
14962,270,1,126.7,1,1,1,3,111,Kayıp Müşteriler
14963,9,5,1413.67,5,4,4,13,544,Şampiyonlar
14964,247,1,206.21,1,1,1,3,111,Kayıp Müşteriler
14965,96,2,592.84,2,3,3,8,233,Risk Altındakiler
14966,14,1,181.77,4,1,1,6,411,Yeni Müşteriler
14967,49,1,463.8,3,1,3,7,313,Pasif Müşteriler
14968,30,1,147.59,4,1,1,6,411,Yeni Müşteriler
14970,68,4,1592.06,3,4,4,11,344,Sadık Müşteriler
14971,35,3,1067.0,3,3,4,10,334,Sadık Müşteriler
14972,128,1,114.77,2,1,1,4,211,Pasif Müşteriler
14973,107,3,624.25,2,3,3,8,233,Risk Altındakiler
14974,37,1,89.94,3,1,1,5,311,Pasif Müşteriler
14975,57,1,279.94,3,1,2,6,312,Pasif Müşteriler
14976,57,7,790.81,3,5,3,11,353,Sadık Müşteriler
14978,72,5,1910.12,2,4,4,10,244,Risk Altındakiler
14981,246,1,102.12,1,1,1,3,111,Kayıp Müşteriler
14984,19,2,202.37,4,3,1,8,431,Pasif Müşteriler
14985,198,2,288.71,1,3,2,6,132,Pasif Müşteriler
14987,15,2,326.4,4,3,2,9,432,Potansiyel Sadıklar
14988,211,1,334.54,1,1,2,4,112,Kayıp Müşteriler
14995,38,2,231.98,3,3,1,7,331,Pasif Müşteriler
14997,46,3,546.2,3,3,3,9,333,Sadık Müşteriler
14998,170,2,399.65,2,3,2,7,232,Pasif Müşteriler
15000,47,1,489.67,3,1,3,7,313,Pasif Müşteriler
15002,115,4,1560.16,2,4,4,10,244,Risk Altındakiler
15004,147,1,1218.77,2,1,4,7,214,Pasif Müşteriler
15005,15,28,6237.98,4,5,5,14,455,Şampiyonlar
15006,51,1,412.83,3,1,2,6,312,Pasif Müşteriler
15007,159,1,156.91,2,1,1,4,211,Pasif Müşteriler
15009,12,3,1253.48,5,3,4,12,534,Sadık Müşteriler
15010,35,1,308.94,3,1,2,6,312,Pasif Müşteriler
15012,53,2,384.22,3,3,2,8,332,Potansiyel Sadıklar
15014,43,2,168.47,3,3,1,7,331,Pasif Müşteriler
15016,172,1,170.04,2,1,1,4,211,Pasif Müşteriler
15017,33,1,125.58,3,1,1,5,311,Pasif Müşteriler
15018,38,3,461.16,3,3,2,8,332,Potansiyel Sadıklar
15019,266,1,235.01,1,1,2,4,112,Kayıp Müşteriler
15021,8,9,1827.38,5,5,4,14,554,Şampiyonlar
15022,11,4,794.69,5,4,3,12,543,Sadık Müşteriler
15023,3,11,6422.13,5,5,5,15,555,Şampiyonlar
15024,9,10,1624.43,5,5,4,14,554,Şampiyonlar
15025,33,1,356.96,3,1,2,6,312,Pasif Müşteriler
15026,80,3,469.0,2,3,3,8,233,Risk Altındakiler
15027,30,4,1015.15,4,4,4,12,444,Şampiyonlar
15028,8,4,615.88,5,4,3,12,543,Sadık Müşteriler
15030,71,2,518.28,3,3,3,9,333,Sadık Müşteriler
15031,4,4,653.19,5,4,3,12,543,Sadık Müşteriler
15032,256,3,4421.2,1,3,5,9,135,Risk Altındakiler
15033,4,10,2478.86,5,5,5,15,555,Şampiyonlar
15034,15,8,4259.51,4,5,5,14,455,Şampiyonlar
15035,89,1,241.48,2,1,2,5,212,Pasif Müşteriler
15036,72,3,420.64,2,3,2,7,232,Pasif Müşteriler
